{0.01, 0.67953835078378}
{0.010232929922807542, 0.6795425390353421}
{0.010471285480508996, 0.6795469246261125}
{0.010715193052376065, 0.6795515168518667}
{0.01096478196143185, 0.6795563254460394}
{0.011220184543019636, 0.6795613606003092}
{0.01148153621496883, 0.6795666329861445}
{0.011748975549395297, 0.6795721537773769}
{0.012022644346174132, 0.679577934673804}
{0.012302687708123818, 0.6795839879259256}
{0.012589254117941675, 0.6795903263608349}
{0.012882495516931342, 0.67959696340931}
{0.013182567385564075, 0.6796039131341887}
{0.013489628825916533, 0.6796111902600714}
{0.013803842646028852, 0.6796188102044086}
{0.01412537544622754, 0.6796267891100441}
{0.014454397707459272, 0.6796351438792995}
{0.014791083881682071, 0.6796438922096241}
{0.01513561248436208, 0.679653052630936}
{0.01548816618912481, 0.6796626445447096}
{0.015848931924611134, 0.6796726882648618}
{0.0162181009735893, 0.6796832050605947}
{0.016595869074375606, 0.6796942172012008}
{0.016982436524617443, 0.6797057480029779}
{0.017378008287493755, 0.6797178218783307}
{0.01778279410038923, 0.6797304643871658}
{0.018197008586099836, 0.6797437022906745}
{0.018620871366628676, 0.6797575636076361}
{0.019054607179632473, 0.6797720776733286}
{0.019498445997580455, 0.679787275201197}
{0.0199526231496888, 0.6798031883473782}
{0.020417379446695295, 0.6798198507782331}
{0.020892961308540396, 0.6798372977410211}
{0.021379620895022326, 0.6798555661378397}
{0.02187761623949553, 0.6798746946030186}
{0.0223872113856834, 0.6798947235840892}
{0.022908676527677724, 0.6799156954265015}
{0.023442288153199226, 0.6799376544622738}
{0.023988329190194897, 0.6799606471027461}
{0.02454708915685031, 0.6799847219356043}
{0.025118864315095794, 0.6800099298264001}
{0.025703957827688646, 0.6800363240247437}
{0.026302679918953815, 0.6800639602753997}
{0.026915348039269153, 0.6800928969344842}
{0.02754228703338166, 0.6801231950910265}
{0.028183829312644536, 0.6801549186940804}
{0.028840315031266057, 0.6801881346857045}
{0.029512092266663854, 0.6802229131399966}
{0.03019951720402016, 0.6802593274085186}
{0.030902954325135904, 0.680297454272354}
{0.03162277660168379, 0.6803373741010821}
{0.03235936569296283, 0.680379171019021}
{0.03311311214825911, 0.6804229330790201}
{0.033884415613920256, 0.6804687524441159}
{0.034673685045253165, 0.6805167255774464}
{0.03548133892335755, 0.6805669534407386}
{0.03630780547701014, 0.6806195417017519}
{0.03715352290971726, 0.6806746009510478}
{0.038018939632056124, 0.6807322469285205}
{0.03890451449942805, 0.6807926007600691}
{0.039810717055349734, 0.6808557892048259}
{0.04073802778041126, 0.6809219449134486}
{0.04168693834703355, 0.680991206697852}
{0.04265795188015926, 0.6810637198129375}
{0.04365158322401661, 0.6811396362507217}
{0.0446683592150963, 0.6812191150474843}
{0.04570881896148752, 0.6813023226043411}
{0.046773514128719815, 0.6813894330218736}
{0.04786300923226385, 0.6814806284493145}
