{0.01, 7.991708660778527*^-6}
{0.010232929922807542, 8.368359406470827*^-6}
{0.010471285480508996, 8.762762419801736*^-6}
{0.010715193052376065, 9.175754461576046*^-6}
{0.01096478196143185, 9.60821173917152*^-6}
{0.011220184543019636, 0.000010061051767515666}
{0.01148153621496883, 0.000010535235316719408}
{0.011748975549395297, 0.000011031768452024783}
{0.012022644346174132, 0.000011551704670280045}
{0.012302687708123818, 0.000012096147136488939}
{0.012589254117941675, 0.000012666251026422758}
{0.012882495516931342, 0.000013263225980283993}
{0.013182567385564075, 0.000013888338671299494}
{0.013489628825916533, 0.000014542915495895812}
{0.013803842646028852, 0.000015228345391109353}
{0.01412537544622754, 0.00001594608278499414}
{0.014454397707459272, 0.000016697650685677895}
{0.014791083881682071, 0.00001748464391760262}
{0.01513561248436208, 0.000018308732509265882}
{0.01548816618912481, 0.000019171665241995645}
{0.015848931924611134, 0.00002007527336507124}
{0.0162181009735893, 0.000021021474488718628}
{0.016595869074375606, 0.00002201227665773586}
{0.016982436524617443, 0.00002304978262104779}
{0.017378008287493755, 0.00002413619430060814}
{0.01778279410038923, 0.00002527381747239013}
{0.018197008586099836, 0.000026465066668429923}
{0.018620871366628676, 0.00002771247031154859}
{0.019054607179632473, 0.00002901867609148908}
{0.019498445997580455, 0.000030386456596085915}
{0.0199526231496888, 0.00003181871520886147}
{0.020417379446695295, 0.000033318492285659864}
{0.020892961308540396, 0.00003488897162259207}
{0.021379620895022326, 0.00003653348723122466}
{0.02187761623949553, 0.000038255530434829875}
{0.0223872113856834, 0.00004005875729817692}
{0.022908676527677724, 0.000041946996412552356}
{0.023442288153199226, 0.00004392425704658881}
{0.023988329190194897, 0.00004599473768479733}
{0.02454708915685031, 0.00004816283497047262}
{0.025118864315095794, 0.000050433153072184536}
{0.025703957827688646, 0.000052810513494280304}
{0.026302679918953815, 0.00005529996535292117}
{0.026915348039269153, 0.000057906796139609016}
{0.02754228703338166, 0.00006063654299481132}
{0.028183829312644536, 0.00006349500451716477}
{0.028840315031266057, 0.00006648825313372155}
